# BLASTP 2.2.31+
# Query: apple_cdna_239_2
# Database: ../../my_db/uniref90.fasta
# Fields: query id, subject id, % identity, alignment length, mismatches, gaps, q. start, q. end, s. start, s. end, evalue, bit score, query length, subject length
# 523 hits found
apple_cdna_239_2	UniRef90_UPI000498DE14	59.54	697	263	19	1	683	1	692	0.0	806	704	704
apple_cdna_239_2	UniRef90_B8A6J9	67.06	598	180	17	95	686	10	596	0.0	806	704	633
apple_cdna_239_2	UniRef90_UPI000510E5F2	59.02	715	271	22	1	702	1	706	0.0	805	704	711
apple_cdna_239_2	UniRef90_M5VZQ5	60.43	695	259	16	1	683	1	691	0.0	800	704	706
apple_cdna_239_2	UniRef90_W9R4I8	60.55	697	254	21	1	683	1	690	0.0	800	704	708
apple_cdna_239_2	UniRef90_B9RVY7	56.08	740	276	49	1	702	1	729	0.0	795	704	734
apple_cdna_239_2	UniRef90_A0A022Q8B4	57.70	714	267	35	1	704	1	689	0.0	794	704	692
apple_cdna_239_2	UniRef90_V4UE24	56.69	732	256	61	1	689	1	714	0.0	793	704	714
apple_cdna_239_2	UniRef90_W1NVN4	56.97	746	257	64	1	704	1	724	0.0	789	704	730
apple_cdna_239_2	UniRef90_A0A067JMS2	56.07	733	261	61	1	692	1	713	0.0	788	704	722
apple_cdna_239_2	UniRef90_U5FTB0	55.70	745	266	64	1	704	1	722	0.0	786	704	726
apple_cdna_239_2	UniRef90_C5XL94	66.22	601	184	19	95	689	76	663	0.0	785	704	692
apple_cdna_239_2	UniRef90_A0A0B0NXT3	55.71	718	269	49	1	684	1	703	0.0	765	704	703
apple_cdna_239_2	UniRef90_V7AIP5	57.47	696	278	18	1	685	1	689	0.0	759	704	699
apple_cdna_239_2	UniRef90_I1KF16	56.21	692	291	12	1	685	1	687	0.0	753	704	696
apple_cdna_239_2	UniRef90_G7JTT1	56.49	701	274	31	1	686	1	685	0.0	752	704	686
apple_cdna_239_2	UniRef90_I1HD17	63.37	617	194	32	95	693	70	672	0.0	747	704	700
apple_cdna_239_2	UniRef90_UPI00052E6F88	55.35	739	262	68	1	690	1	720	0.0	731	704	735
apple_cdna_239_2	UniRef90_A0A068TNW9	55.45	734	255	72	1	693	1	703	0.0	730	704	725
apple_cdna_239_2	UniRef90_K4CY05	56.16	714	249	64	1	691	1	673	0.0	727	704	680
apple_cdna_239_2	UniRef90_UPI0004A5E2F7	54.47	716	278	48	1	682	1	702	0.0	727	704	724
apple_cdna_239_2	UniRef90_V7BXR6	55.11	695	295	17	1	682	1	691	0.0	727	704	700
apple_cdna_239_2	UniRef90_A0A0D2TNP5	54.28	713	263	63	1	704	1	659	0.0	725	704	662
apple_cdna_239_2	UniRef90_D7TGR2	53.93	764	266	86	1	704	1	738	0.0	719	704	741
apple_cdna_239_2	UniRef90_UPI0002B42053	52.85	736	280	67	1	682	1	723	0.0	713	704	745
apple_cdna_239_2	UniRef90_UPI00051AD713	54.21	712	268	58	1	689	1	677	0.0	711	704	680
apple_cdna_239_2	UniRef90_A0A0D9UY00	56.21	692	228	75	1	686	1	623	0.0	711	704	660
apple_cdna_239_2	UniRef90_UPI0004E576F2	58.69	627	205	54	92	687	126	729	0.0	706	704	749
apple_cdna_239_2	UniRef90_K4B1R1	54.07	738	288	51	1	700	1	725	0.0	706	704	732
apple_cdna_239_2	UniRef90_A0A0D9UXZ8	55.96	688	210	93	1	686	1	597	0.0	705	704	634
apple_cdna_239_2	UniRef90_UPI00054029E5	55.02	687	288	21	1	683	1	670	0.0	704	704	677
apple_cdna_239_2	UniRef90_UPI00057B7C6F	58.87	620	214	41	92	687	126	728	0.0	703	704	748
apple_cdna_239_2	UniRef90_D8RHE2	57.32	710	248	55	1	677	1	688	0.0	701	704	700
apple_cdna_239_2	UniRef90_UPI000511E66F	54.24	743	263	77	1	694	1	715	0.0	697	704	729
apple_cdna_239_2	UniRef90_UPI000520CA4C	61.74	609	210	23	103	700	121	717	0.0	697	704	724
apple_cdna_239_2	UniRef90_V4UZ94	54.31	720	280	49	1	704	1	687	0.0	697	704	690
apple_cdna_239_2	UniRef90_A0A096SYU3	58.24	625	219	42	95	703	149	747	0.0	697	704	753
apple_cdna_239_2	UniRef90_I1M3S3	53.23	697	308	18	1	682	1	694	0.0	693	704	703
apple_cdna_239_2	UniRef90_T1MJF7	62.46	586	156	64	137	692	15	566	0.0	693	704	593
apple_cdna_239_2	UniRef90_U5GH78	53.91	703	283	41	1	681	1	684	0.0	687	704	704
apple_cdna_239_2	UniRef90_UPI00057B726D	58.50	600	223	26	91	686	135	712	0.0	686	704	714
apple_cdna_239_2	UniRef90_I1I0F4	58.59	611	228	25	90	693	143	735	0.0	686	704	748
apple_cdna_239_2	UniRef90_UPI0002C341B6	57.70	643	219	53	83	700	68	682	0.0	685	704	689
apple_cdna_239_2	UniRef90_A0A061DX63	60.26	624	218	30	87	685	110	728	0.0	684	704	748
apple_cdna_239_2	UniRef90_UPI0005300596	58.59	611	228	25	90	693	143	735	0.0	683	704	1332
apple_cdna_239_2	UniRef90_UPI0004E58304	59.87	608	205	39	90	687	123	701	0.0	683	704	701
apple_cdna_239_2	UniRef90_F6HN48	53.10	710	259	74	1	683	1	663	0.0	682	704	666
apple_cdna_239_2	UniRef90_A0A072VLV0	52.72	698	295	35	1	679	1	682	0.0	681	704	683
apple_cdna_239_2	UniRef90_UPI0004E5806B	59.31	607	205	42	91	686	136	711	0.0	679	704	713
apple_cdna_239_2	UniRef90_UPI00053C8320	58.20	634	218	47	73	683	79	688	0.0	679	704	706
apple_cdna_239_2	UniRef90_UPI00049873B0	52.79	716	288	50	1	700	37	718	0.0	678	704	725
apple_cdna_239_2	UniRef90_A0A022R376	59.28	614	223	27	95	702	110	702	0.0	677	704	705
apple_cdna_239_2	UniRef90_Q6ZCC7	60.03	613	209	36	94	693	146	735	0.0	677	704	748
apple_cdna_239_2	UniRef90_M5XHP0	58.90	584	181	59	95	678	121	645	0.0	676	704	647
apple_cdna_239_2	UniRef90_UPI0005126054	58.48	619	188	69	91	683	118	693	0.0	675	704	696
apple_cdna_239_2	UniRef90_UPI0005815798	54.88	707	254	65	35	700	61	743	0.0	675	704	750
apple_cdna_239_2	UniRef90_A0A0D6QW09	64.95	525	166	18	1	512	1	520	0.0	674	704	588
apple_cdna_239_2	UniRef90_A0A0A0KSU9	58.60	599	176	72	92	686	106	636	0.0	674	704	640
apple_cdna_239_2	UniRef90_A0A0E0LQJ7	60.36	603	204	35	94	683	146	726	0.0	674	704	1415
apple_cdna_239_2	UniRef90_M0TYG6	57.44	618	181	82	95	678	108	677	0.0	672	704	948
apple_cdna_239_2	UniRef90_A0A068TXR9	53.00	717	250	87	1	686	1	661	0.0	672	704	678
apple_cdna_239_2	UniRef90_A0A067LD90	52.31	736	286	65	1	704	1	703	0.0	670	704	706
apple_cdna_239_2	UniRef90_U5CUE2	67.66	501	140	22	72	557	60	553	0.0	670	704	566
apple_cdna_239_2	UniRef90_J3KXE0	65.70	519	160	18	175	686	1	508	0.0	669	704	545
apple_cdna_239_2	UniRef90_A0A059B8W8	55.11	626	257	24	92	704	104	718	0.0	669	704	718
apple_cdna_239_2	UniRef90_F6HDH7	69.68	475	119	25	89	544	68	536	0.0	669	704	575
apple_cdna_239_2	UniRef90_A0A0B2RXR6	51.73	694	291	44	1	682	1	662	0.0	667	704	671
apple_cdna_239_2	UniRef90_M0T7U4	59.46	597	213	29	95	682	123	699	0.0	666	704	941
apple_cdna_239_2	UniRef90_K7LVB0	57.39	629	213	55	101	700	101	703	0.0	666	704	709
apple_cdna_239_2	UniRef90_A0A0B0NRE7	58.37	603	231	20	101	685	126	726	0.0	665	704	739
apple_cdna_239_2	UniRef90_W1P8P5	64.68	521	152	32	1	511	1	499	0.0	663	704	599
apple_cdna_239_2	UniRef90_UPI0003EAE150	65.44	515	142	36	175	686	1	482	0.0	662	704	519
apple_cdna_239_2	UniRef90_UPI0005124938	57.87	610	206	51	91	685	120	693	0.0	662	704	694
apple_cdna_239_2	UniRef90_M5Y3L9	59.55	628	207	47	91	700	93	691	0.0	661	704	698
apple_cdna_239_2	UniRef90_A0A067E9J8	58.52	593	176	70	92	682	121	645	0.0	661	704	665
apple_cdna_239_2	UniRef90_A0A0D9X3R6	59.76	594	209	30	90	673	142	715	0.0	661	704	1374
apple_cdna_239_2	UniRef90_M0TB37	58.89	596	194	51	91	686	118	662	0.0	660	704	664
apple_cdna_239_2	UniRef90_W9RQ37	61.63	563	173	43	1	544	1	539	0.0	660	704	566
apple_cdna_239_2	UniRef90_W9RMB0	58.08	582	187	57	105	685	117	642	0.0	660	704	649
apple_cdna_239_2	UniRef90_UPI0004E5AEB2	75.18	423	97	8	96	510	102	524	0.0	659	704	583
apple_cdna_239_2	UniRef90_A0A059B5U0	76.13	419	95	5	96	510	89	506	0.0	659	704	573
apple_cdna_239_2	UniRef90_UPI000581770D	63.33	529	166	28	1	510	1	520	0.0	659	704	591
apple_cdna_239_2	UniRef90_UPI00052EA281	68.71	473	125	23	89	544	77	543	0.0	659	704	568
apple_cdna_239_2	UniRef90_M0T4Z3	52.18	711	222	118	1	683	1	621	0.0	659	704	624
apple_cdna_239_2	UniRef90_UPI000581336D	56.97	588	194	59	95	681	115	644	0.0	658	704	647
apple_cdna_239_2	UniRef90_UPI000498DBE2	58.90	584	177	63	95	678	103	623	0.0	658	704	625
apple_cdna_239_2	UniRef90_UPI0004E56163	65.07	521	161	21	1	513	1	508	0.0	657	704	586
apple_cdna_239_2	UniRef90_UPI00032ABD52	57.07	622	212	55	92	681	100	698	0.0	657	704	702
apple_cdna_239_2	UniRef90_A0A067L7E9	75.53	421	97	6	96	510	91	511	0.0	657	704	575
apple_cdna_239_2	UniRef90_UPI00057AF1DB	53.61	735	276	65	1	704	1	701	0.0	656	704	705
apple_cdna_239_2	UniRef90_T1NQZ5	57.19	612	236	26	90	693	99	692	0.0	656	704	1289
apple_cdna_239_2	UniRef90_M1CNT7	55.35	636	212	72	53	686	73	638	0.0	656	704	644
apple_cdna_239_2	UniRef90_I1H5H1	70.81	459	121	13	99	544	82	540	0.0	655	704	563
apple_cdna_239_2	UniRef90_A0A078ILL5	51.41	708	284	60	1	691	1	665	0.0	655	704	957
apple_cdna_239_2	UniRef90_B9HMN8	69.26	475	121	25	89	544	71	539	0.0	655	704	549
apple_cdna_239_2	UniRef90_C0P901	71.21	462	114	19	99	544	67	525	0.0	655	704	548
apple_cdna_239_2	UniRef90_A0A059BTV4	51.05	711	258	90	1	687	1	645	0.0	654	704	649
apple_cdna_239_2	UniRef90_M5XWT8	73.71	426	108	4	89	510	75	500	0.0	653	704	568
apple_cdna_239_2	UniRef90_M0S5F3	56.17	616	191	79	97	686	109	671	0.0	652	704	673
apple_cdna_239_2	UniRef90_UPI00032ACCA7	50.56	720	304	52	1	683	1	705	0.0	651	704	715
apple_cdna_239_2	UniRef90_UPI00053F5448	56.55	603	188	74	92	683	131	670	0.0	651	704	691
apple_cdna_239_2	UniRef90_A0A061FJ14	49.79	727	245	120	1	686	1	648	0.0	651	704	664
apple_cdna_239_2	UniRef90_UPI0002B44326	70.50	461	123	13	97	544	79	539	0.0	650	704	571
apple_cdna_239_2	UniRef90_UPI0004987FEE	69.96	456	112	25	92	546	97	528	0.0	650	704	645
apple_cdna_239_2	UniRef90_V4KX08	55.72	621	224	51	88	691	115	701	0.0	650	704	710
apple_cdna_239_2	UniRef90_A0A068UJH2	70.13	452	122	13	63	510	72	514	0.0	650	704	581
apple_cdna_239_2	UniRef90_K4AX12	68.12	483	133	21	76	544	82	557	0.0	649	704	580
apple_cdna_239_2	UniRef90_UPI00052EF3DE	70.65	443	121	9	89	525	81	520	0.0	648	704	598
apple_cdna_239_2	UniRef90_UPI00051C4366	56.57	594	202	56	95	685	123	663	0.0	647	704	665
apple_cdna_239_2	UniRef90_UPI0002C30365	74.58	421	99	8	97	510	81	500	0.0	646	704	568
apple_cdna_239_2	UniRef90_R0GV46	54.19	657	251	50	53	704	73	684	0.0	646	704	684
apple_cdna_239_2	UniRef90_V4S2F0	64.86	518	161	21	1	510	1	505	0.0	646	704	580
apple_cdna_239_2	UniRef90_F4I114	57.21	603	233	25	88	685	117	699	0.0	645	704	714
apple_cdna_239_2	UniRef90_A2XGN6	69.25	465	133	10	93	547	73	537	0.0	644	704	557
apple_cdna_239_2	UniRef90_A0A0D2RPG9	72.92	432	112	5	89	515	77	508	0.0	643	704	574
apple_cdna_239_2	UniRef90_D8RU15	56.42	654	202	83	89	692	80	700	0.0	643	704	700
apple_cdna_239_2	UniRef90_A0A061EVU7	68.38	468	136	12	89	544	80	547	0.0	643	704	577
apple_cdna_239_2	UniRef90_Q7F0M8	69.76	463	122	18	93	540	88	547	0.0	642	704	573
apple_cdna_239_2	UniRef90_UPI00053B96FC	51.86	671	260	63	51	704	80	704	0.0	642	704	704
apple_cdna_239_2	UniRef90_A0A0B0NI42	61.29	527	180	24	1	522	1	508	0.0	641	704	581
apple_cdna_239_2	UniRef90_A0A061EP23	68.38	468	136	12	89	544	80	547	0.0	641	704	792
apple_cdna_239_2	UniRef90_A0A059B6D4	60.71	532	195	14	32	557	22	545	0.0	640	704	583
apple_cdna_239_2	UniRef90_A0A022RZU0	73.57	420	105	6	97	510	98	517	0.0	640	704	580
apple_cdna_239_2	UniRef90_U5FVK4	50.50	701	267	80	1	685	1	637	0.0	639	704	653
apple_cdna_239_2	UniRef90_W9REV8	61.63	516	184	14	1	510	1	508	0.0	639	704	581
apple_cdna_239_2	UniRef90_M4DU15	57.41	587	203	47	96	671	93	643	0.0	639	704	754
apple_cdna_239_2	UniRef90_UPI00058140B6	66.46	489	145	19	76	551	79	561	0.0	638	704	584
apple_cdna_239_2	UniRef90_A0A0B0Q2S8	67.74	465	135	15	107	556	95	559	0.0	638	704	589
apple_cdna_239_2	UniRef90_A0A0D2R9E3	55.83	600	230	35	100	682	104	685	0.0	637	704	692
apple_cdna_239_2	UniRef90_A0A022Q533	54.63	637	210	79	54	686	83	644	0.0	637	704	650
apple_cdna_239_2	UniRef90_M0SZ68	54.36	631	192	96	91	685	120	690	0.0	637	704	691
apple_cdna_239_2	UniRef90_A0A061FZT9	73.85	413	100	8	107	511	94	506	0.0	637	704	590
apple_cdna_239_2	UniRef90_UPI00053C5B83	59.63	602	215	28	92	685	114	695	0.0	636	704	714
apple_cdna_239_2	UniRef90_D7TUS1	60.77	520	178	26	1	510	1	504	0.0	635	704	582
apple_cdna_239_2	UniRef90_Q9LDC1	65.70	481	147	18	76	544	92	566	0.0	635	704	599
apple_cdna_239_2	UniRef90_G7ISJ5	72.20	428	113	6	89	510	60	487	0.0	635	704	540
apple_cdna_239_2	UniRef90_A0A022RY30	60.04	558	188	35	1	544	1	537	0.0	635	704	558
apple_cdna_239_2	UniRef90_V4SQV4	72.60	416	106	8	107	514	76	491	0.0	635	704	573
apple_cdna_239_2	UniRef90_B9I856	71.56	422	114	6	95	510	80	501	0.0	635	704	581
apple_cdna_239_2	UniRef90_A0A067JIA6	61.22	526	156	48	1	511	1	493	0.0	634	704	578
apple_cdna_239_2	UniRef90_A0A0E0KXC4	55.21	614	216	59	90	681	93	669	0.0	634	704	681
apple_cdna_239_2	UniRef90_A0A0B2P127	68.34	458	135	10	63	510	27	484	0.0	634	704	548
apple_cdna_239_2	UniRef90_A0A061F3G6	61.19	523	167	36	1	510	1	500	0.0	634	704	582
apple_cdna_239_2	UniRef90_V7BU50	54.59	632	234	53	95	685	101	720	0.0	633	704	721
apple_cdna_239_2	UniRef90_C5YTK6	51.24	685	258	76	1	682	33	644	0.0	632	704	646
apple_cdna_239_2	UniRef90_B9IFI2	73.12	413	103	8	107	511	89	501	0.0	632	704	586
apple_cdna_239_2	UniRef90_UPI0005C89162	69.00	442	109	28	107	541	74	494	0.0	632	704	2304
apple_cdna_239_2	UniRef90_UPI0002C3649D	69.00	442	109	28	107	541	74	494	0.0	632	704	2282
apple_cdna_239_2	UniRef90_B9RA95	73.12	413	103	8	107	511	82	494	0.0	632	704	2299
apple_cdna_239_2	UniRef90_UPI00032AB99F	58.81	556	192	37	1	543	1	532	0.0	631	704	569
apple_cdna_239_2	UniRef90_UPI0005812D6E	61.75	536	170	35	1	513	1	524	0.0	631	704	589
apple_cdna_239_2	UniRef90_UPI0005121FF1	66.38	467	135	22	96	544	94	556	0.0	630	704	598
apple_cdna_239_2	UniRef90_M1CBL1	62.92	507	162	26	1	484	1	504	0.0	630	704	514
apple_cdna_239_2	UniRef90_V4V3A8	59.68	563	182	45	1	540	1	541	0.0	630	704	577
apple_cdna_239_2	UniRef90_B9REV9	61.33	525	164	39	1	510	1	501	0.0	629	704	571
apple_cdna_239_2	UniRef90_B9I3X1	73.12	413	103	8	107	511	95	507	0.0	629	704	627
apple_cdna_239_2	UniRef90_A0A0E0EFW3	66.73	490	118	45	93	540	95	581	0.0	629	704	607
apple_cdna_239_2	UniRef90_UPI000511F24B	69.93	429	122	7	90	511	68	496	0.0	628	704	577
apple_cdna_239_2	UniRef90_B9FUR9	70.67	450	113	19	107	540	78	524	0.0	628	704	550
apple_cdna_239_2	UniRef90_K4B0K3	71.13	426	118	5	90	510	88	513	0.0	628	704	575
apple_cdna_239_2	UniRef90_I1MF71	72.21	421	111	6	96	510	68	488	0.0	628	704	541
apple_cdna_239_2	UniRef90_A0A0B2Q3L5	58.45	556	196	35	1	544	1	533	0.0	628	704	569
apple_cdna_239_2	UniRef90_UPI000498ECDE	71.12	419	110	11	95	513	116	523	0.0	628	704	633
apple_cdna_239_2	UniRef90_UPI000498ECDE	57.14	35	15	0	644	678	597	631	0.003	50.4	704	633
apple_cdna_239_2	UniRef90_K3YC78	50.43	690	260	82	1	682	33	648	0.0	628	704	650
apple_cdna_239_2	UniRef90_M5W993	66.31	466	144	13	107	559	69	534	0.0	628	704	559
apple_cdna_239_2	UniRef90_G7L0R5	58.27	556	195	37	1	543	1	532	0.0	628	704	569
apple_cdna_239_2	UniRef90_UPI00046DD962	66.52	466	143	13	107	559	69	534	0.0	627	704	2330
apple_cdna_239_2	UniRef90_E5GBR0	66.09	466	145	13	89	541	67	532	0.0	627	704	561
apple_cdna_239_2	UniRef90_A0A0B0NMH4	73.12	413	103	8	107	511	95	507	0.0	627	704	578
apple_cdna_239_2	UniRef90_I1NIV3	58.08	563	198	38	1	544	1	544	0.0	626	704	580
apple_cdna_239_2	UniRef90_A0A067JI89	69.63	428	124	6	89	510	74	501	0.0	625	704	569
apple_cdna_239_2	UniRef90_UPI000498A563	69.00	442	108	29	107	540	78	498	0.0	625	704	567
apple_cdna_239_2	UniRef90_A0A0D9XXQ6	51.34	670	273	53	22	681	45	671	0.0	624	704	674
apple_cdna_239_2	UniRef90_M0T219	71.13	426	111	12	96	511	88	511	0.0	624	704	592
apple_cdna_239_2	UniRef90_A0A068TRX4	72.15	413	107	8	107	511	83	495	0.0	624	704	581
apple_cdna_239_2	UniRef90_A0A059B6M6	67.33	450	140	7	32	479	22	466	0.0	624	704	573
apple_cdna_239_2	UniRef90_G7JJ27	65.67	469	140	21	89	540	62	526	0.0	624	704	555
apple_cdna_239_2	UniRef90_B9SPY0	49.51	713	262	98	1	685	1	643	0.0	622	704	676
apple_cdna_239_2	UniRef90_UPI00053C0B4F	54.76	588	227	39	91	678	133	681	0.0	621	704	690
apple_cdna_239_2	UniRef90_A0A0B0P1Y4	68.38	427	130	5	89	510	73	499	0.0	621	704	587
apple_cdna_239_2	UniRef90_A0A0B2SDX0	65.59	465	147	13	89	540	69	533	0.0	621	704	656
apple_cdna_239_2	UniRef90_UPI0002B4D241	73.06	412	102	9	107	509	72	483	0.0	620	704	561
apple_cdna_239_2	UniRef90_M0RS07	70.33	428	115	12	96	511	89	516	0.0	620	704	604
apple_cdna_239_2	UniRef90_A0A0A0KG57	60.67	506	187	12	1	495	1	505	0.0	619	704	622
apple_cdna_239_2	UniRef90_G7J3B2	71.36	412	111	7	107	511	73	484	0.0	619	704	560
apple_cdna_239_2	UniRef90_UPI0003EACD0A	55.97	586	215	43	97	681	103	646	0.0	619	704	649
apple_cdna_239_2	UniRef90_C5WZT6	83.09	349	59	0	99	447	69	417	0.0	619	704	429
apple_cdna_239_2	UniRef90_M1D6Q6	50.00	688	286	58	1	683	1	635	0.0	617	704	637
apple_cdna_239_2	UniRef90_UPI00051BECC6	66.16	458	125	30	107	555	66	502	0.0	617	704	566
apple_cdna_239_2	UniRef90_K3YQF7	55.33	600	235	33	92	688	132	701	0.0	617	704	702
apple_cdna_239_2	UniRef90_I1NN26	67.47	458	136	13	104	548	71	528	0.0	617	704	557
apple_cdna_239_2	UniRef90_J3NC62	55.80	586	218	41	97	681	112	657	0.0	617	704	660
apple_cdna_239_2	UniRef90_Q93W00	66.74	472	144	13	90	548	58	529	0.0	617	704	558
apple_cdna_239_2	UniRef90_A0A0D2UV16	81.82	352	64	0	96	447	84	435	0.0	616	704	436
apple_cdna_239_2	UniRef90_A0A067LAY5	54.21	594	204	68	92	685	114	639	0.0	616	704	642
apple_cdna_239_2	UniRef90_UPI00053C7119	58.65	532	191	29	1	524	1	511	0.0	616	704	565
apple_cdna_239_2	UniRef90_M0S4H7	59.17	551	192	33	90	608	88	637	0.0	615	704	642
apple_cdna_239_2	UniRef90_M0TNQ1	68.74	435	126	10	82	516	103	527	0.0	615	704	661
apple_cdna_239_2	UniRef90_M0TNQ1	44.29	70	38	1	618	687	571	639	2e-06	60.5	704	661
apple_cdna_239_2	UniRef90_K7KGT3	57.07	580	187	62	1	543	1	555	0.0	615	704	592
apple_cdna_239_2	UniRef90_UPI00053CA6E6	66.67	450	136	14	90	529	80	525	0.0	614	704	586
apple_cdna_239_2	UniRef90_UPI00053C7563	53.05	607	218	67	92	697	115	655	0.0	614	704	657
apple_cdna_239_2	UniRef90_B8BNL0	52.23	674	258	64	22	681	696	1319	0.0	614	704	1322
apple_cdna_239_2	UniRef90_UPI0005ED0C66	72.83	427	110	6	90	512	114	538	0.0	613	704	737
apple_cdna_239_2	UniRef90_UPI0005ED0C66	52.00	50	24	0	645	694	677	726	1e-07	64.3	704	737
apple_cdna_239_2	UniRef90_A0A068VF37	52.15	629	241	60	92	683	102	707	0.0	613	704	711
apple_cdna_239_2	UniRef90_A0A096QN99	63.04	506	124	63	99	544	67	569	0.0	613	704	592
apple_cdna_239_2	UniRef90_UPI0004E566A9	63.53	499	164	18	64	544	35	533	0.0	613	704	575
apple_cdna_239_2	UniRef90_UPI00057AA0DB	66.67	477	141	18	231	694	149	620	0.0	612	704	652
